PL	AT	0.0	38005614
PL	BE	132702.0	38005614
PL	BG	70972.0	38005614
PL	CY	23799.5	38005614
PL	CZ	0.0	38005614
PL	DE	0.0	38005614
PL	DK	123365.0	38005614
PL	EE	0.0	38005614
PL	EL	264446.5	38005614
PL	ES	330877.5	38005614
PL	FI	52815.0	38005614
PL	FR	251113.0	38005614
PL	HR	16050.0	38005614
PL	HU	0.0	38005614
PL	IE	0.0	38005614
PL	IT	0.0	38005614
PL	LT	25643.5	38005614
PL	LU	34.0	38005614
PL	LV	20532.5	38005614
PL	MT	17165.5	38005614
PL	NL	0.0	38005614
PL	PT	35318.5	38005614
PL	RO	0.0	38005614
PL	SE	0.0	38005614
PL	SI	2275.0	38005614
PL	SK	510.5	38005614
PL	UK	1290173.0	38005614
PT	AT	34516.0	10374822
PT	BE	584279.5	10374822
PT	BG	409.0	10374822
PT	CY	6.5	10374822
PT	CZ	22990.5	10374822
PT	DE	832721.0	10374822
PT	DK	146577.5	10374822
PT	EE	4129.0	10374822
PT	EL	2080.5	10374822
PT	ES	1444017.0	10374822
PT	FI	57620.5	10374822
PT	FR	2313645.0	10374822
PT	HR	12131.5	10374822
PT	HU	18598.5	10374822
PT	IE	190267.5	10374822
PT	IT	319530.0	10374822
PT	LT	1162.5	10374822
PT	LU	140294.0	10374822
PT	LV	507.5	10374822
PT	MT	586.0	10374822
PT	NL	390759.5	10374822
PT	PL	35318.5	10374822
PT	RO	12831.0	10374822
PT	SE	44558.5	10374822
PT	SI	122.0	10374822
PT	SK	113.5	10374822
PT	UK	3060196.0	10374822
RO	AT	0.0	19861408
RO	BE	84686.0	19861408
RO	BG	18780.5	19861408
RO	CY	28671.5	19861408
RO	CZ	0.0	19861408
RO	DE	0.0	19861408
RO	DK	6844.5	19861408
RO	EE	0.0	19861408
RO	EL	71189.5	19861408
RO	ES	272525.0	19861408
RO	FI	327.0	19861408
RO	FR	182427.5	19861408
RO	HR	249.5	19861408
RO	HU	0.0	19861408
RO	IE	0.0	19861408
RO	IT	0.0	19861408
RO	LT	6.5	19861408
RO	LU	6.0	19861408
RO	LV	2738.5	19861408
RO	MT	6610.5	19861408
RO	NL	0.0	19861408
RO	PL	0.0	19861408
RO	PT	12831.0	19861408
RO	SE	0.0	19861408
RO	SI	0.0	19861408
RO	SK	27.0	19861408
RO	UK	275200.5	19861408
SE	AT	0.0	9747355
SE	BE	113852.5	9747355
SE	BG	13541.5	9747355
SE	CY	53815.5	9747355
SE	CZ	0.0	9747355
SE	DE	0.0	9747355
SE	DK	472453.0	9747355
SE	EE	0.0	9747355
SE	EL	251917.0	9747355
SE	ES	751644.5	9747355
SE	FI	398330.5	9747355
SE	FR	285610.5	9747355
SE	HR	59436.0	9747355
SE	HU	0.0	9747355
SE	IE	0.0	9747355
SE	IT	0.0	9747355
SE	LT	16237.5	9747355
SE	LU	3077.5	9747355
SE	LV	44943.0	9747355
SE	MT	19908.5	9747355
SE	NL	0.0	9747355
SE	PL	0.0	9747355
SE	PT	44558.5	9747355
SE	RO	0.0	9747355
SE	SI	11.5	9747355
SE	SK	50.5	9747355
SE	UK	649497.5	9747355
SI	AT	15741.5	2062874
SI	BE	46583.0	2062874
SI	BG	594.0	2062874
SI	CY	25.0	2062874
SI	CZ	2625.0	2062874
SI	DE	54408.5	2062874
SI	DK	9206.5	2062874
SI	EE	74.0	2062874
SI	EL	32049.0	2062874
SI	ES	2918.0	2062874
SI	FI	15046.5	2062874
SI	FR	38256.0	2062874
SI	HR	114.0	2062874
SI	HU	59.5	2062874
SI	IE	0.0	2062874
SI	IT	244.5	2062874
SI	LT	158.5	2062874
SI	LU	0.0	2062874
SI	LV	0.0	2062874
SI	MT	1891.0	2062874
SI	NL	4545.0	2062874
SI	PL	2275.0	2062874
SI	PT	122.0	2062874
SI	RO	0.0	2062874
SI	SE	11.5	2062874
SI	SK	7.0	2062874
SI	UK	76794.5	2062874
SK	AT	13852.0	5421349
SK	BE	27866.5	5421349
